id,name,position,label,dataType,formatOptions,createdAt,updatedAt,_changes,fieldId,typeMapping,_altid,datasetId,tenant,script
03b5910f-88dd-4643-a384-6655e4d30f83,lastPeriodEndDate,242,Last Period End Date,date,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""date""}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
c47cfd31-1efe-4cd9-9e10-526f9b61e2d2,lastPositionChangeDate,243,Last Position Change Date,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
26bbe88c-d30e-45f3-9ddc-fe1ec42af111,lastReviewDate,244,Last Review Date,date,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""date""}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
73be702a-8dc4-40e2-978d-882b9ffc0442,lastReviewRating,245,Last Review Rating,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
4886c25e-fbe3-4a45-8a5a-94eefe95308e,lastStatusChangeDate,246,Last Status Change Date,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
f3c1f945-5539-4e86-b5f0-e48511efd05a,latitude,247,Latitude,double,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""double""}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
3c6c95a6-b2e8-401d-ad94-220e95604b48,legacyEeid,248,Legacy Eeid,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
af0a5efb-8f47-4702-b4ca-22293b5b23cb,locationCodeHome,249,Location Code Home,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
69f894e2-b5fc-4ebd-bc85-53b09e96760e,locationHome,250,Location Home,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
7d059d19-2a90-4104-83c7-d91513ea4587,longitude,251,Longitude,double,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""double""}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
29f80072-5b75-40ee-b4db-c3a28b117f43,maritalStatus,252,Marital Status,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
891ddbe3-e40c-4031-9d19-7565d945fd1f,marriedDate,253,Married Date,date,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""date""}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
b7871baa-60c7-4e87-a27f-7ea80307da92,middleInitial,254,Middle Initial,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
af07060b-cc11-4476-86b9-a85e590b8545,newHireReportDate,255,New Hire Report Date,date,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""date""}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
e8f81f94-789d-4e54-ab22-fb9559ba731f,newlySeperatedVeteran,256,Newly Seperated Veteran,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
a11d6c43-9876-420f-883a-147f5942f42d,nextAudioExam,257,Next Audio Exam,date,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""date""}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
93658720-ce4b-4577-be91-86bf5bef9bf6,nextDrugTest,258,Next Drug Test,date,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""date""}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
fd3067d0-99c8-4739-8ece-a3ca40d2b8d5,nextPayReviewDate,260,Next Pay Review Date,date,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""date""}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
1d0d6805-003e-4fe0-955f-30d392d8c0e6,nextReviewDate,261,Next Review Date,date,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""date""}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
81b65416-aa9d-4ac0-be7b-ad644d06edcd,nickname,262,Nickname,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
e5221f6d-0a33-41f0-b389-8d2b769f4f42,nonResidentAlien,263,Non Resident Alien,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
3b58adc7-1d99-4d60-a31b-58bf52e6eff5,obsoletePosition,264,Obsolete Position,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
34ff4874-27e7-43cc-b75d-bca21fd82749,officer,265,Officer,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
77eb9e53-8a70-417d-9b40-2e9b8b9d5445,ohioForm112Filed,266,Ohio Form 112 Filed,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
f156f77a-5dbe-41a5-bb33-006ccbc2e800,onboardingInProgress,267,Onboarding In Progress,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
7e7208ac-cbba-4fdc-be25-401f19d5cd3e,onboardingSuspendedUntil,268,Onboarding Suspended Until,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
005d4302-e188-4d12-8082-4a67ace55288,originalHireDate,269,Original Hire Date,date,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""date""}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
2a6d475b-b7b4-45db-9641-7b6695c3cc97,otherProtectedVeteran,270,Other Protected Veteran,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
df526410-da2d-4de4-95d6-0026caf77df7,overrideGeocode,271,Override Geocode,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
5b872d5e-3e4a-4fdb-a032-25b1efcbb8f4,overrideGeocodeThruDate,272,Override Geocode Thru Date,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
b7904e0e-f3b3-4594-805b-119be8a46516,overrideWorkGeoCode,273,Override Work Geo Code,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
4ca6de33-2b3f-4916-bf35-86dfbb3ba965,owner,274,Owner,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
f1ea7938-e59b-4c59-b3af-552f798d4561,payBiWeekly,275,Pay Bi Weekly,double,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""double""}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
8e0d61f7-a402-42e0-9cdd-932de80ce272,payComparativeRatio,276,Pay Comparative Ratio,integer,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""integer""}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
3b7e30a2-ded8-4ea0-bece-53ee9bd79595,payGroup,277,Pay Group,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
67123646-fbd8-4420-9269-81468031edde,payGroup2,278,Pay Group 2,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
de15c462-9931-4b7c-ad52-e06a1abca32b,payMethod,279,Pay Method,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
bbaa6235-9344-451a-a30d-0386ebf0f4e7,payMethodCustom,280,Pay Method Custom,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
94ece9af-267b-4602-a2a8-d0e9d166ff70,payMidpoint,281,Pay Midpoint,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
25ab8f9a-b102-4887-ba6d-8c57e6ba1134,payMonthly,282,Pay Monthly,double,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""double""}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
147ec483-0de3-4d2e-b10a-12e995970494,payPeriod,283,Pay Period,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
c236f815-cb84-44b1-a477-0972a716d230,payQuartile,284,Pay Quartile,integer,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""integer""}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
acb1960e-cabd-41f1-88ef-bd2675403f76,payRateHourly,285,Pay Rate Hourly,double,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""double""}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
f3215eeb-b7ce-4610-a780-0582fb4a03dd,payRatePeriod,286,Pay Rate Period,double,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""double""}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
1dacc5fe-3d82-4380-aee3-44df6fc99373,paySemiMonthly,287,Pay Semi Monthly,double,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""double""}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
5d9ab5c6-a7e7-49dd-9e28-2e8f47323c28,payWeekly,288,Pay Weekly,double,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""double""}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
248130ce-bf43-43d3-acfc-466e414d94f9,peoId,289,Peo Id,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
18dfddf3-5c0b-41e8-a878-26cfaa0babc4,perDiemPay,290,Per Diem Pay,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
41bfa7fc-da3e-4542-a1a4-348427a2158d,perDiemPercent,291,Per Diem Percent,double,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""double""}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
4a47b1c3-0dd4-4b30-a35b-7452ef246d44,performanceAgreement,292,Performance Agreement,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
84f9c846-c3b9-4f46-a0a8-5268840bc372,phoneMobile,293,Phone Mobile,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
456d21d0-bbd8-4b52-90b2-fde50f9bf1f0,phoneNumber,294,Phone Number,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
6c8726e0-1914-4250-8908-54c27236a4c9,phoneWork,295,Phone Work,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
07ce8b68-5ed1-4eb6-bada-63b9e2e16382,phoneWorkExt,296,Phone Work Ext,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
fe8dc6cc-87ef-4e41-acda-c23e2f676d0c,pkEeInfo,297,Pk Ee Info,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
611a1d85-9605-473c-b492-a81767b710bc,portalId,298,Portal Id,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
477b48cb-bec7-4b80-a967-9a5abb452996,portalUserId,299,Portal User Id,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
c6267c4d-9c8b-4765-a9eb-c08ed8495b45,position,300,Position,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
f70882cc-b670-436c-974f-aaf9b8d3db4a,positionClass,301,Position Class,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
a7f5aa42-3994-4be7-aa78-d657b21f4f1b,positionClassCode,302,Position Class Code,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
19c20cf3-9335-4448-9512-b2c5e6230970,positionCodeHome,303,Position Code Home,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
0dd48e03-d79e-467d-b816-5893978ec05d,positionMinimumWage,304,Position Minimum Wage,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
10158ba5-38ae-4522-8ab0-f033074d3b6a,positionPrevailingWage,305,Position Prevailing Wage,double,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""double""}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
ccd675c0-4a0d-448e-9fa0-dce726c9cd94,positionStartDate,306,Position Start Date,date,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""date""}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
12004827-5dc3-4ad4-9f33-781e3b3e573b,prChauffeurTaxApplied,307,Pr Chauffeur Tax Applied,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
fe00a0da-5c5c-474f-abe8-439317dee0fe,priceCode,308,Price Code,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
2f5aa5fe-3260-4257-9fc7-c33a727735df,pricingCode,309,Pricing Code,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
26086297-787a-458e-ae62-dddb9bbcbdfd,primaryEmailFlag,310,Primary Email Flag,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
6e244af8-6231-4fa1-9c38-efa6958ed48f,probationCode,311,Probation Code,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
c1527258-6416-4731-bf95-98b60d481564,probationDate,312,Probation Date,date,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""date""}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
948548b0-5bbc-4595-b1d3-564b22015e33,probationDate2,313,Probation Date 2,date,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""date""}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
2bfadde2-770c-4ec9-9414-25a239a36659,probationDays,314,Probation Days,integer,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""integer""}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
0e7d0f35-d60a-4225-89ee-a1f8606f29ee,projectWorked,315,Project Worked,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
f8fda950-215b-4a25-8364-b80bbe4d4fd0,providerNotified,316,Provider Notified,date,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""date""}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
a6d8d9f8-714c-4c64-858c-3f17769d678c,psdCode,317,Psd Code,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
ea4115c9-fcb3-440e-a901-a70de5b1b253,railroadEe,318,Railroad Ee,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
4b7cbd1b-d49c-4bfc-84fb-d894c32b88ae,rehireEligible,319,Rehire Eligible,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
b96a7219-ffb9-4866-b593-b9d8eeb768f7,reportedToCarrier,320,Reported To Carrier,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
eea53b52-572b-421f-b8ce-957bf848671d,reportsTo,321,Reports To,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
2898ef47-6d38-4cb7-b0d0-66bc9165aab3,reportsTo2,322,Reports To 2,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
93d86c47-25fb-4736-a0fc-8277e727c0f6,retroHireDate1,323,Retro Hire Date 1,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
1517f1fd-194c-4831-84a8-8a3af5138b8f,retroHireDate2,324,Retro Hire Date 2,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
68005dc2-4f36-4869-b207-ae47f7d21d9b,returnDate,325,Return Date,date,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""date""}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
4dd8a1ce-d645-4d53-9963-3ed83615d6bc,sCorpBusinessOwner,326,S Corp Business Owner,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
131ec98a-52a4-4cd4-896e-95a14c6bacf2,salaryGrade,327,Salary Grade,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
8c7fbd8a-088e-473b-af62-d1bf5f43e969,salesDrawStart,328,Sales Draw Start,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
03870d34-5c6b-4f64-8f0d-d4cd7fc33f24,salesPosition,329,Sales Position,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
9628f35b-cd08-4571-9312-605b1557dce3,schoolDistrictCode,330,School District Code,keyword_text,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""keyword"", ""fields"": {""text"": {""type"": ""text"", ""fielddata"": true}}}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
6d91ba7e-ccc3-4ff2-a411-d8a578e21281,seniorityDate,331,Seniority Date,date,,2020-07-03 14:11:56.608+00,2020-07-03 14:15:56.048+00,,,"{""type"": ""date""}",,d645c3e8-64b3-445d-a6e1-44be7a57a7f2,manager,
